mmsi,timestamp,sim_hours,latitude,longitude,sog_kn,cog_deg,heading_deg,nav_status,vessel_type,vessel_length,vessel_width,draught,source,is_observed
509751976,2026-01-16T02:17:24Z,266.2902,38.400976,19.320723,11.28,354.8,355.5,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:20:42Z,266.3451,38.411237,19.319575,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T02:21:23Z,266.3565,38.413363,19.319337,11.28,354.8,355.5,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:23:39Z,266.3942,38.420404,19.318549,11.28,354.8,355.9,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:25:42Z,266.4285,38.426805,19.317832,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T02:26:52Z,266.448,38.430452,19.317424,11.28,354.8,353.0,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:30:07Z,266.502,38.440547,19.316295,11.28,354.8,358.2,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:30:42Z,266.5118,38.442373,19.31609,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T02:35:42Z,266.5951,38.457941,19.314348,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T02:35:52Z,266.5979,38.458451,19.314291,11.28,354.8,352.7,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:39:16Z,266.6546,38.469047,19.313105,11.28,354.8,354.1,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:40:42Z,266.6785,38.473509,19.312606,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T02:42:05Z,266.7016,38.477829,19.312123,11.28,354.8,357.6,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:45:42Z,266.7618,38.489077,19.310864,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T02:46:05Z,266.7683,38.490297,19.310727,11.28,354.8,1.0,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:49:16Z,266.8213,38.500183,19.309621,11.28,354.8,1.5,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:50:42Z,266.8451,38.504645,19.309122,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T02:51:57Z,266.866,38.508542,19.308686,11.28,354.8,353.5,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:54:31Z,266.9089,38.516552,19.307789,11.28,354.8,354.3,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:55:42Z,266.9285,38.520213,19.30738,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T02:57:51Z,266.9643,38.526901,19.306631,11.28,354.8,358.0,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T02:59:44Z,266.9957,38.532773,19.305974,11.28,354.8,354.1,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T03:00:42Z,267.0118,38.535781,19.305637,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T03:02:50Z,267.0473,38.542405,19.304896,11.28,354.8,356.0,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T03:05:42Z,267.0951,38.551348,19.303895,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T03:10:12Z,267.1702,38.565365,19.302327,11.28,354.8,0.8,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T03:10:42Z,267.1785,38.566916,19.302153,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T03:12:59Z,267.2166,38.574041,19.301356,11.28,354.8,355.3,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T03:15:42Z,267.2618,38.582484,19.300411,11.28,354.8,354.8,Interpolated,Tanker,226.1,34.3,10.8,interpolation,False
509751976,2026-01-16T03:16:13Z,267.2704,38.584099,19.30023,11.16,354.8,353.3,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
509751976,2026-01-16T03:18:30Z,267.3084,38.591181,19.299438,6.88,354.8,354.0,UnderWayUsingEngine,Tanker,226.1,34.3,10.8,AIS-terrestrial,True
527201014,2026-01-10T15:27:55Z,135.4655,35.0,20.305439,8.0,12.6,9.8,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T15:27:55Z,135.4655,35.0,20.305439,8.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T15:32:55Z,135.5488,35.021644,20.311336,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T15:33:28Z,135.5579,35.023997,20.311976,16.0,12.6,12.6,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T15:36:27Z,135.6077,35.036939,20.315502,16.0,12.6,12.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T15:37:55Z,135.6322,35.043289,20.317232,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T15:41:10Z,135.6862,35.057329,20.321057,16.0,12.6,11.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T15:42:55Z,135.7155,35.064933,20.323128,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T15:47:26Z,135.7906,35.084427,20.328439,16.0,12.6,10.3,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T15:47:55Z,135.7988,35.086577,20.329024,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T15:52:55Z,135.8822,35.108221,20.334921,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T15:55:12Z,135.92,35.118051,20.337598,16.0,12.6,7.5,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T15:57:55Z,135.9655,35.129866,20.340817,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:01:19Z,136.0221,35.144557,20.344819,16.0,12.6,16.5,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:02:55Z,136.0488,35.15151,20.346713,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:06:05Z,136.1016,35.165212,20.350446,16.0,12.6,10.0,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:07:55Z,136.1322,35.173154,20.352609,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:12:30Z,136.2085,35.192976,20.358009,16.0,12.6,16.6,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:12:55Z,136.2155,35.194798,20.358506,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:15:37Z,136.2603,35.206426,20.361673,16.0,12.6,14.2,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:17:55Z,136.2988,35.216443,20.364402,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:22:20Z,136.3723,35.235525,20.3696,16.0,12.6,10.0,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:22:55Z,136.3822,35.238087,20.370298,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:24:32Z,136.409,35.245043,20.372193,16.0,12.6,8.8,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:27:55Z,136.4655,35.259731,20.376194,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:32:43Z,136.5455,35.280498,20.381852,16.0,12.6,12.1,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:32:55Z,136.5488,35.281375,20.382091,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:37:39Z,136.6276,35.301828,20.387662,16.0,12.6,14.6,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:37:55Z,136.6322,35.30302,20.387987,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:42:55Z,136.7155,35.324664,20.393883,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:44:35Z,136.7433,35.331887,20.395851,16.0,12.6,8.1,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:47:55Z,136.7988,35.346308,20.399779,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:52:42Z,136.8785,35.366988,20.405413,16.0,12.6,16.6,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T16:52:55Z,136.8822,35.367953,20.405676,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T16:57:55Z,136.9655,35.389597,20.411572,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:00:53Z,137.0149,35.402426,20.415067,16.0,12.6,11.2,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:02:55Z,137.0488,35.411241,20.417468,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:05:48Z,137.0969,35.423721,20.420868,16.0,12.6,15.7,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:07:55Z,137.1322,35.432885,20.423364,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:10:10Z,137.1696,35.442608,20.426013,16.0,12.6,10.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:12:55Z,137.2155,35.45453,20.429261,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:15:46Z,137.263,35.466862,20.43262,16.0,12.6,11.2,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:17:55Z,137.2988,35.476174,20.435157,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:21:12Z,137.3534,35.490337,20.439015,16.0,12.6,14.6,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:22:55Z,137.3822,35.497818,20.441053,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:27:55Z,137.4655,35.519462,20.446949,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:32:55Z,137.5488,35.541107,20.452846,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:33:06Z,137.5518,35.541861,20.453051,16.0,12.6,11.2,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:36:09Z,137.6026,35.555056,20.456646,16.0,12.6,9.0,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:37:55Z,137.6322,35.562751,20.458742,16.0,12.6,12.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:42:55Z,137.7155,35.584395,20.464638,15.95,9.6,9.6,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:43:08Z,137.719,35.585295,20.464883,15.95,9.2,11.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:45:23Z,137.7566,35.595205,20.466326,15.95,5.7,5.6,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:47:55Z,137.7988,35.60643,20.46709,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:50:51Z,137.8477,35.619416,20.467975,16.0,3.2,2.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:52:55Z,137.8822,35.628572,20.468598,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T17:55:42Z,137.9285,35.64087,20.469436,16.0,3.2,5.2,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T17:57:55Z,137.9655,35.650715,20.470106,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:02:45Z,138.0458,35.67206,20.47156,16.0,3.2,0.3,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:02:55Z,138.0488,35.672857,20.471614,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:07:05Z,138.1182,35.691283,20.472869,16.0,3.2,2.7,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:07:55Z,138.1322,35.694999,20.473122,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:10:36Z,138.1768,35.706856,20.473929,16.0,3.2,359.3,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:12:55Z,138.2155,35.717141,20.47463,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:17:15Z,138.2878,35.73634,20.475937,16.0,3.2,358.4,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:17:55Z,138.2988,35.739283,20.476138,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:22:03Z,138.3675,35.75753,20.47738,16.0,3.2,5.5,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:22:55Z,138.3822,35.761426,20.477645,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:26:53Z,138.4481,35.778952,20.478839,16.0,3.2,4.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:27:55Z,138.4655,35.783568,20.479153,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:32:55Z,138.5488,35.80571,20.480661,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:34:01Z,138.567,35.810534,20.48099,16.0,3.2,5.8,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:37:55Z,138.6322,35.827849,20.482169,16.0,3.2,360.0,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:37:55Z,138.6322,35.827852,20.482169,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:41:57Z,138.6994,35.845706,20.483385,16.0,3.2,4.2,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:42:55Z,138.7155,35.849994,20.483677,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:46:47Z,138.7799,35.867099,20.484842,16.0,3.2,1.3,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:47:55Z,138.7988,35.872137,20.485185,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:51:45Z,138.8626,35.889078,20.486338,16.0,3.2,5.3,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:52:55Z,138.8822,35.894279,20.486693,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T18:57:27Z,138.9578,35.914365,20.48806,16.0,3.2,359.6,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T18:57:55Z,138.9655,35.916421,20.4882,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:02:55Z,139.0488,35.938563,20.489708,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:05:28Z,139.0911,35.949802,20.490474,16.0,3.2,358.3,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:07:55Z,139.1322,35.960705,20.491216,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:09:52Z,139.1645,35.969291,20.491801,16.0,3.2,4.2,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:12:55Z,139.2155,35.982848,20.492724,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:15:49Z,139.2638,35.995679,20.493598,16.0,3.2,3.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:17:55Z,139.2988,36.00499,20.494232,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:19:05Z,139.3182,36.010119,20.494581,16.0,3.2,11.4,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:20:56Z,139.3491,36.018341,20.495141,16.0,3.2,1.1,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:22:55Z,139.3822,36.027132,20.49574,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:25:59Z,139.4331,36.040671,20.496662,16.0,3.2,3.7,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:27:55Z,139.4655,36.049274,20.497248,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:32:37Z,139.5438,36.07007,20.498664,16.0,3.2,0.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:32:55Z,139.5488,36.071416,20.498755,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:35:38Z,139.5941,36.083443,20.499574,16.0,3.2,4.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:37:55Z,139.6322,36.093559,20.500263,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:39:50Z,139.6641,36.102031,20.50084,16.0,3.2,1.6,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:42:55Z,139.7155,36.115701,20.501771,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:43:49Z,139.7304,36.119659,20.502041,16.0,3.2,3.2,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:47:55Z,139.7988,36.137843,20.503279,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:52:55Z,139.8822,36.159985,20.504787,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T19:55:38Z,139.9273,36.171966,20.505603,16.0,3.2,2.3,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T19:57:55Z,139.9655,36.182127,20.506295,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:02:55Z,140.0488,36.20427,20.507803,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:03:38Z,140.0608,36.207446,20.508019,16.0,3.2,2.8,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T20:07:55Z,140.1322,36.226412,20.50931,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:08:07Z,140.1355,36.227299,20.509371,16.0,3.2,3.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T20:12:55Z,140.2155,36.248554,20.510818,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:17:53Z,140.2982,36.270526,20.512315,16.0,3.2,4.5,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T20:17:55Z,140.2988,36.270696,20.512326,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:22:55Z,140.3822,36.292838,20.513834,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:23:52Z,140.3979,36.297018,20.514119,16.0,3.2,2.7,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T20:27:55Z,140.4655,36.314981,20.515342,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:29:00Z,140.4836,36.319777,20.515668,16.0,3.2,355.7,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T20:32:55Z,140.5488,36.337123,20.51685,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:36:28Z,140.6078,36.352796,20.517917,16.0,3.2,5.0,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T20:37:55Z,140.6322,36.359265,20.518358,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:42:55Z,140.7155,36.381407,20.519865,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:44:48Z,140.7467,36.389687,20.520429,16.0,3.2,2.0,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T20:47:55Z,140.7988,36.403549,20.521373,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:49:02Z,140.8175,36.4085,20.52171,16.0,3.2,357.7,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T20:52:55Z,140.8822,36.425692,20.522881,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T20:53:52Z,140.898,36.429892,20.523167,16.0,3.2,5.9,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T20:57:55Z,140.9655,36.447834,20.524389,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T21:00:44Z,141.0123,36.460265,20.525236,16.0,3.2,1.4,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T21:02:55Z,141.0488,36.469976,20.525897,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T21:04:28Z,141.0745,36.47679,20.526361,16.0,3.2,358.1,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T21:07:55Z,141.1322,36.492118,20.527405,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T21:10:42Z,141.1786,36.504453,20.528245,16.0,3.2,2.5,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T21:12:55Z,141.2155,36.51426,20.528913,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T21:14:08Z,141.2357,36.519633,20.529278,16.0,3.2,359.6,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T21:16:25Z,141.2737,36.52973,20.529966,16.0,3.2,5.3,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T21:17:55Z,141.2988,36.536403,20.53042,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T21:20:53Z,141.3482,36.549516,20.531313,16.0,3.2,8.3,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
527201014,2026-01-10T21:22:55Z,141.3822,36.558545,20.531928,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T21:27:55Z,141.4655,36.580687,20.533436,16.0,3.2,3.2,Interpolated,Passenger,70.7,23.3,2.1,interpolation,False
527201014,2026-01-10T21:28:11Z,141.4699,36.581851,20.533515,16.0,3.2,358.2,UnderWayUsingEngine,Passenger,70.7,23.3,2.1,AIS-terrestrial,True
