scene_id,event_id,tile_id,acquisition_timestamp,sim_hours,latitude,longitude,bbox,sensor,product_type,polarization,acquisition_mode,pixel_spacing_m,scene_size_px,incidence_angle_deg,image_path,mask_path,quicklook_path,mask_available,oil_present,lookalike_present,ship_present,land_present,pre_release_scene,true_oil_area_km2,true_oil_major_km,true_oil_minor_km,true_oil_orientation_deg,f1_detected,f1_confidence,f1_lookalike_merged,f1_partial,wind_speed_ms,current_speed_ms,contrast_factor,ground_truth_source,label_confidence,data_quality_flag,source_dataset,license,split
S1_EVT0011_08,EVT0011,T00111,2026-01-14T09:17:51Z,225.298,38.501258,20.233684,"20.12139,38.40927,20.34598,38.59324",Sentinel-1,GRD,VV+VH,IW,40.0,512,32.76,images\S1_EVT0011_08.npy,masks\S1_EVT0011_08.png,quicklook\S1_EVT0011_08.png,True,False,False,True,False,False,0.0,0.0,0.0,0.0,False,0.0,False,False,7.561,0.3369,1.0,simulation,0.965,nominal,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_00,EVT0012,T00112,2026-01-12T10:44:24Z,178.74,37.976445,22.204254,"22.09196,37.88446,22.31655,38.06843",Sentinel-1,GRD,VV+VH,IW,40.0,512,36.5,images\S1_EVT0012_00.npy,masks\S1_EVT0012_00.png,quicklook\S1_EVT0012_00.png,True,False,True,False,True,True,0.0,0.0,0.0,0.0,False,0.0,False,False,11.188,0.525,1.0,simulation,0.928,nominal,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_01,EVT0012,T00113,2026-01-13T04:42:15Z,196.704,35.657413,21.634576,"21.52228,35.56543,21.74687,35.74940",Sentinel-1,GRD,VV+VH,IW,40.0,512,42.53,images\S1_EVT0012_01.npy,masks\S1_EVT0012_01.png,quicklook\S1_EVT0012_01.png,True,True,True,False,False,False,17.697,6.04,4.387,142.96,True,0.99,False,False,4.431,0.1661,1.0,simulation,0.978,nominal,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_02,EVT0012,T00114,2026-01-14T02:09:38Z,218.161,35.641853,21.859158,"21.74686,35.54987,21.97145,35.73384",Sentinel-1,GRD,VV+VH,IW,40.0,512,32.97,images\S1_EVT0012_02.npy,masks\S1_EVT0012_02.png,quicklook\S1_EVT0012_02.png,True,True,False,True,False,False,23.7558,9.831,3.975,18.13,True,0.99,False,False,3.792,0.5452,1.0,simulation,0.93,nominal,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_03,EVT0012,T00115,2026-01-14T20:19:00Z,236.317,35.705381,21.790477,"21.67818,35.61339,21.90277,35.79737",Sentinel-1,GRD,VV+VH,IW,40.0,512,34.2,images\S1_EVT0012_03.npy,masks\S1_EVT0012_03.png,quicklook\S1_EVT0012_03.png,True,True,True,True,False,False,28.8775,10.439,4.423,159.49,True,0.718,True,True,8.91,0.2086,1.0,simulation,0.901,nominal,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_04,EVT0012,T00116,2026-01-15T17:39:49Z,257.664,36.022016,22.089501,"21.97721,35.93003,22.20180,36.11400",Sentinel-1,GRD,VV+VH,IW,40.0,512,40.64,images\S1_EVT0012_04.npy,masks\S1_EVT0012_04.png,quicklook\S1_EVT0012_04.png,True,True,True,True,False,False,26.0898,11.728,3.48,55.25,False,0.0,False,False,1.206,0.7903,0.15,simulation,0.832,low_contrast,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_05,EVT0012,T00117,2026-01-16T12:04:19Z,276.072,36.201643,22.108697,"21.99640,36.10966,22.22099,36.29363",Sentinel-1,GRD,VV+VH,IW,40.0,512,43.51,images\S1_EVT0012_05.npy,masks\S1_EVT0012_05.png,quicklook\S1_EVT0012_05.png,True,True,False,True,True,False,22.5847,9.007,3.944,148.57,True,0.99,False,False,5.636,0.3418,1.0,simulation,0.899,nominal,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_06,EVT0012,T00118,2026-01-17T05:23:13Z,293.387,36.372188,22.234473,"22.12218,36.28020,22.34677,36.46417",Sentinel-1,GRD,VV+VH,IW,40.0,512,44.07,images\S1_EVT0012_06.npy,masks\S1_EVT0012_06.png,quicklook\S1_EVT0012_06.png,True,True,False,True,False,False,35.8628,15.806,3.92,16.3,True,0.929,False,False,13.297,0.6768,0.633,simulation,0.853,low_contrast,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_07,EVT0012,T00119,2026-01-17T22:39:52Z,310.665,36.404072,22.274246,"22.16195,36.31208,22.38654,36.49606",Sentinel-1,GRD,VV+VH,IW,40.0,512,37.87,images\S1_EVT0012_07.npy,masks\S1_EVT0012_07.png,quicklook\S1_EVT0012_07.png,True,True,True,False,False,False,72.4719,25.427,5.721,37.16,True,0.99,False,False,6.196,0.6216,1.0,simulation,0.879,nominal,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_08,EVT0012,T00120,2026-01-18T18:45:37Z,330.76,36.773016,22.274246,"22.16195,36.68103,22.38654,36.86500",Sentinel-1,GRD,VV+VH,IW,40.0,512,43.64,images\S1_EVT0012_08.npy,masks\S1_EVT0012_08.png,quicklook\S1_EVT0012_08.png,True,True,True,True,False,False,22.8621,13.738,3.401,29.92,True,0.99,False,False,3.995,0.1952,1.0,simulation,0.914,nominal,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
S1_EVT0012_09,EVT0012,T00121,2026-01-19T14:09:02Z,350.151,36.888881,22.274246,"22.16195,36.79689,22.38654,36.98087",Sentinel-1,GRD,VV+VH,IW,40.0,512,40.23,images\S1_EVT0012_09.npy,masks\S1_EVT0012_09.png,quicklook\S1_EVT0012_09.png,True,False,True,False,True,False,0.0,0.0,0.0,0.0,False,0.0,False,False,4.892,0.5096,1.0,simulation,0.944,nominal,OceanGuard-Synth,CC-BY-4.0 (synthetic),train
